"ID"|"Line"|"Link"|"Type"|"Message"|"Code"|"Fix 1"|Fix 2"
00187|95|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00187.java#L95"",""Github"")"|argument|incompatible argument for parameter uri of setPath.|rememberMe.setPath(request.getRequestURI()); // i.e., set path to JUST this servlet|EP-M:HttpServletRequest:getRequestURI()|NONE
00187|97|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00187.java#L97"",""Github"")"|argument|incompatible argument for parameter arg0 of setAttribute.|request.getSession().setAttribute(cookieName, rememberMeKey);|L:doPost(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse):cookieName|NONE
00187|97|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00187.java#L97"",""Github"")"|argument|incompatible argument for parameter arg1 of setAttribute.|request.getSession().setAttribute(cookieName, rememberMeKey);|L:doPost(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse):rememberMeKey|NONE
00188|90|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00188.java#L90"",""Github"")"|argument|incompatible argument for parameter uri of setPath.|rememberMe.setPath(request.getRequestURI()); // i.e., set path to JUST this servlet|EP-M:HttpServletRequest:getRequestURI()|NONE
00188|92|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00188.java#L92"",""Github"")"|argument|incompatible argument for parameter arg0 of setAttribute.|request.getSession().setAttribute(cookieName, rememberMeKey);|L:doPost(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse):cookieName|NONE
00188|92|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00188.java#L92"",""Github"")"|argument|incompatible argument for parameter arg1 of setAttribute.|request.getSession().setAttribute(cookieName, rememberMeKey);|L:doPost(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse):rememberMeKey|NONE
00189|75|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00189.java#L75"",""Github"")"|argument|incompatible argument for parameter arg0 of setAttribute.|request.getSession().setAttribute("userid", bar);|NONE|NONE
00189|75|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00189.java#L75"",""Github"")"|argument|incompatible argument for parameter arg1 of setAttribute.|request.getSession().setAttribute("userid", bar);|L:doPost(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse):bar|NONE
00190|70|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00190.java#L70"",""Github"")"|argument|incompatible argument for parameter arg0 of prepareCall.|sql, java.sql.ResultSet.TYPE_FORWARD_ONLY, java.sql.ResultSet.CONCUR_READ_ONLY);|L:doPost(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse):sql|NONE
00191|79|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00191.java#L79"",""Github"")"|argument|incompatible argument for parameter arg0 of prepareCall.|sql, java.sql.ResultSet.TYPE_FORWARD_ONLY, java.sql.ResultSet.CONCUR_READ_ONLY);|L:doPost(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse):sql|NONE
00192|77|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00192.java#L77"",""Github"")"|argument|incompatible argument for parameter arg0 of prepareStatement.|java.sql.PreparedStatement statement = connection.prepareStatement(sql);|L:doPost(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse):sql|NONE
00193|64|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00193.java#L64"",""Github"")"|argument|incompatible argument for parameter arg0 of prepareStatement.|connection.prepareStatement(sql, new String[] {"Column1", "Column2"});|L:doPost(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse):sql|NONE
00230|98|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00230.java#L98"",""Github"")"|argument|incompatible argument for parameter domain of setDomain.|rememberMe.setDomain(new java.net.URL(request.getRequestURL().toString()).getHost());|EP-M:URL:getHost()|NONE
00230|99|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00230.java#L99"",""Github"")"|argument|incompatible argument for parameter uri of setPath.|rememberMe.setPath(request.getRequestURI()); // i.e., set path to JUST this servlet|EP-M:HttpServletRequest:getRequestURI()|NONE
00230|101|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00230.java#L101"",""Github"")"|argument|incompatible argument for parameter arg0 of setAttribute.|request.getSession().setAttribute(cookieName, rememberMeKey);|L:doPost(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse):cookieName|NONE
00230|101|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00230.java#L101"",""Github"")"|argument|incompatible argument for parameter arg1 of setAttribute.|request.getSession().setAttribute(cookieName, rememberMeKey);|L:doPost(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse):rememberMeKey|NONE
00231|99|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00231.java#L99"",""Github"")"|argument|incompatible argument for parameter uri of setPath.|rememberMe.setPath(request.getRequestURI()); // i.e., set path to JUST this servlet|EP-M:HttpServletRequest:getRequestURI()|NONE
00231|101|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00231.java#L101"",""Github"")"|argument|incompatible argument for parameter arg0 of setAttribute.|request.getSession().setAttribute(cookieName, rememberMeKey);|L:doPost(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse):cookieName|NONE
00231|101|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00231.java#L101"",""Github"")"|argument|incompatible argument for parameter arg1 of setAttribute.|request.getSession().setAttribute(cookieName, rememberMeKey);|L:doPost(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse):rememberMeKey|NONE
00232|100|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00232.java#L100"",""Github"")"|argument|incompatible argument for parameter uri of setPath.|rememberMe.setPath(request.getRequestURI()); // i.e., set path to JUST this servlet|EP-M:HttpServletRequest:getRequestURI()|NONE
00232|102|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00232.java#L102"",""Github"")"|argument|incompatible argument for parameter arg0 of setAttribute.|request.getSession().setAttribute(cookieName, rememberMeKey);|L:doPost(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse):cookieName|NONE
00232|102|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00232.java#L102"",""Github"")"|argument|incompatible argument for parameter arg1 of setAttribute.|request.getSession().setAttribute(cookieName, rememberMeKey);|L:doPost(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse):rememberMeKey|NONE
00233|96|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00233.java#L96"",""Github"")"|argument|incompatible argument for parameter uri of setPath.|rememberMe.setPath(request.getRequestURI()); // i.e., set path to JUST this servlet|EP-M:HttpServletRequest:getRequestURI()|NONE
00233|98|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00233.java#L98"",""Github"")"|argument|incompatible argument for parameter arg0 of setAttribute.|request.getSession().setAttribute(cookieName, rememberMeKey);|L:doPost(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse):cookieName|NONE
00233|98|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00233.java#L98"",""Github"")"|argument|incompatible argument for parameter arg1 of setAttribute.|request.getSession().setAttribute(cookieName, rememberMeKey);|L:doPost(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse):rememberMeKey|NONE
00234|100|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00234.java#L100"",""Github"")"|argument|incompatible argument for parameter uri of setPath.|rememberMe.setPath(request.getRequestURI()); // i.e., set path to JUST this servlet|EP-M:HttpServletRequest:getRequestURI()|NONE
00234|102|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00234.java#L102"",""Github"")"|argument|incompatible argument for parameter arg0 of setAttribute.|request.getSession().setAttribute(cookieName, rememberMeKey);|L:doPost(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse):cookieName|NONE
00234|102|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00234.java#L102"",""Github"")"|argument|incompatible argument for parameter arg1 of setAttribute.|request.getSession().setAttribute(cookieName, rememberMeKey);|L:doPost(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse):rememberMeKey|NONE
00235|96|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00235.java#L96"",""Github"")"|argument|incompatible argument for parameter uri of setPath.|rememberMe.setPath(request.getRequestURI()); // i.e., set path to JUST this servlet|EP-M:HttpServletRequest:getRequestURI()|NONE
00235|98|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00235.java#L98"",""Github"")"|argument|incompatible argument for parameter arg0 of setAttribute.|request.getSession().setAttribute(cookieName, rememberMeKey);|L:doPost(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse):cookieName|NONE
00235|98|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00235.java#L98"",""Github"")"|argument|incompatible argument for parameter arg1 of setAttribute.|request.getSession().setAttribute(cookieName, rememberMeKey);|L:doPost(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse):rememberMeKey|NONE
00236|99|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00236.java#L99"",""Github"")"|argument|incompatible argument for parameter uri of setPath.|rememberMe.setPath(request.getRequestURI()); // i.e., set path to JUST this servlet|EP-M:HttpServletRequest:getRequestURI()|NONE
00236|101|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00236.java#L101"",""Github"")"|argument|incompatible argument for parameter arg0 of setAttribute.|request.getSession().setAttribute(cookieName, rememberMeKey);|L:doPost(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse):cookieName|NONE
00236|101|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00236.java#L101"",""Github"")"|argument|incompatible argument for parameter arg1 of setAttribute.|request.getSession().setAttribute(cookieName, rememberMeKey);|L:doPost(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse):rememberMeKey|NONE
00237|113|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00237.java#L113"",""Github"")"|argument|incompatible argument for parameter uri of setPath.|rememberMe.setPath(request.getRequestURI()); // i.e., set path to JUST this servlet|EP-M:HttpServletRequest:getRequestURI()|NONE
00237|115|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00237.java#L115"",""Github"")"|argument|incompatible argument for parameter arg0 of setAttribute.|request.getSession().setAttribute(cookieName, rememberMeKey);|L:doPost(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse):cookieName|NONE
00237|115|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00237.java#L115"",""Github"")"|argument|incompatible argument for parameter arg1 of setAttribute.|request.getSession().setAttribute(cookieName, rememberMeKey);|L:doPost(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse):rememberMeKey|NONE
00238|101|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00238.java#L101"",""Github"")"|argument|incompatible argument for parameter uri of setPath.|rememberMe.setPath(request.getRequestURI()); // i.e., set path to JUST this servlet|EP-M:HttpServletRequest:getRequestURI()|NONE
00238|103|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00238.java#L103"",""Github"")"|argument|incompatible argument for parameter arg0 of setAttribute.|request.getSession().setAttribute(cookieName, rememberMeKey);|L:doPost(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse):cookieName|NONE
00238|103|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00238.java#L103"",""Github"")"|argument|incompatible argument for parameter arg1 of setAttribute.|request.getSession().setAttribute(cookieName, rememberMeKey);|L:doPost(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse):rememberMeKey|NONE
00239|115|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00239.java#L115"",""Github"")"|argument|incompatible argument for parameter uri of setPath.|rememberMe.setPath(request.getRequestURI()); // i.e., set path to JUST this servlet|EP-M:HttpServletRequest:getRequestURI()|NONE
