"ID"|"Line"|"Link"|"Type"|"Message"
00748|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00748.java#L41"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
00749|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00749.java#L41"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
00750|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00750.java#L41"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
00751|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00751.java#L41"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
00752|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00752.java#L41"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
00753|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00753.java#L41"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
00754|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00754.java#L41"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
00755|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00755.java#L41"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
00756|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00756.java#L41"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
00757|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00757.java#L41"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
00757|70|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00757.java#L70"",""Github"")"|argument|incompatible argument for parameter arg1 of setAttribute.
00758|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00758.java#L41"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
00758|61|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00758.java#L61"",""Github"")"|argument|incompatible argument for parameter arg0 of setAttribute.
00759|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00759.java#L41"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
00759|54|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00759.java#L54"",""Github"")"|argument|incompatible argument for parameter arg0 of setAttribute.
00760|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00760.java#L41"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
00761|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00761.java#L41"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
00762|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00762.java#L41"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
00763|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00763.java#L41"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
00764|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00764.java#L41"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
00765|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00765.java#L41"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
00766|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00766.java#L41"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
00767|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00767.java#L41"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
00768|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00768.java#L41"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
00769|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00769.java#L41"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
00770|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00770.java#L41"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
00771|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00771.java#L41"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
00772|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00772.java#L41"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
00773|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00773.java#L41"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
00774|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00774.java#L41"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
00775|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00775.java#L41"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
00776|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00776.java#L41"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
00777|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00777.java#L41"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
00778|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00778.java#L41"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
00779|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00779.java#L41"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
00780|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00780.java#L41"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
00781|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00781.java#L41"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
00782|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00782.java#L41"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
00783|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00783.java#L41"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
00784|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00784.java#L41"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
00785|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00785.java#L41"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
00786|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00786.java#L41"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
00787|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00787.java#L41"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
00788|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00788.java#L41"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
00789|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00789.java#L41"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
00790|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00790.java#L41"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
00791|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00791.java#L41"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
00792|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00792.java#L41"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
00793|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00793.java#L41"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
00794|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00794.java#L41"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
00795|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00795.java#L41"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
00796|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00796.java#L41"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
00797|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00797.java#L41"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
00798|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00798.java#L41"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
00799|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00799.java#L41"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
00799|81|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00799.java#L81"",""Github"")"|argument|incompatible argument for parameter arg0 of setHeader.
00800|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00800.java#L41"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
00800|90|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00800.java#L90"",""Github"")"|argument|incompatible argument for parameter arg0 of setHeader.
00801|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00801.java#L41"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
00801|71|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00801.java#L71"",""Github"")"|argument|incompatible argument for parameter arg0 of setHeader.
00802|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00802.java#L41"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
00802|77|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00802.java#L77"",""Github"")"|argument|incompatible argument for parameter arg0 of setHeader.
00803|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00803.java#L41"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
00803|71|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00803.java#L71"",""Github"")"|argument|incompatible argument for parameter arg0 of setHeader.
00804|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00804.java#L41"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
