"ID"|"Line"|"Link"|"Type"|"Message"|"Fixes"
00832|103|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00832.java#L103"",""Github"")"|argument|incompatible argument for parameter uri of setPath.|M:HttpServletRequest:getRequestURI()
00898|87|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00898.java#L87"",""Github"")"|argument|incompatible argument for parameter domain of setDomain.|M:URL:getHost()
00898|88|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00898.java#L88"",""Github"")"|argument|incompatible argument for parameter uri of setPath.|M:HttpServletRequest:getRequestURI()
00899|99|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00899.java#L99"",""Github"")"|argument|incompatible argument for parameter domain of setDomain.|M:URL:getHost()
00899|100|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00899.java#L100"",""Github"")"|argument|incompatible argument for parameter uri of setPath.|M:HttpServletRequest:getRequestURI()
00900|99|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00900.java#L99"",""Github"")"|argument|incompatible argument for parameter uri of setPath.|M:HttpServletRequest:getRequestURI()
00901|99|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00901.java#L99"",""Github"")"|argument|incompatible argument for parameter uri of setPath.|M:HttpServletRequest:getRequestURI()
00902|85|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00902.java#L85"",""Github"")"|argument|incompatible argument for parameter uri of setPath.|M:HttpServletRequest:getRequestURI()
00903|88|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00903.java#L88"",""Github"")"|argument|incompatible argument for parameter uri of setPath.|M:HttpServletRequest:getRequestURI()
00904|75|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00904.java#L75"",""Github"")"|argument|incompatible argument for parameter uri of setPath.|M:HttpServletRequest:getRequestURI()
00911|89|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00911.java#L89"",""Github"")"|argument|incompatible argument for parameter uri of setPath.|M:HttpServletRequest:getRequestURI()
00912|92|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00912.java#L92"",""Github"")"|argument|incompatible argument for parameter uri of setPath.|M:HttpServletRequest:getRequestURI()
00913|106|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00913.java#L106"",""Github"")"|argument|incompatible argument for parameter uri of setPath.|M:HttpServletRequest:getRequestURI()
00914|86|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00914.java#L86"",""Github"")"|argument|incompatible argument for parameter uri of setPath.|M:HttpServletRequest:getRequestURI()
00915|84|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00915.java#L84"",""Github"")"|argument|incompatible argument for parameter uri of setPath.|M:HttpServletRequest:getRequestURI()
00916|86|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00916.java#L86"",""Github"")"|argument|incompatible argument for parameter uri of setPath.|M:HttpServletRequest:getRequestURI()
00917|93|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00917.java#L93"",""Github"")"|argument|incompatible argument for parameter uri of setPath.|M:HttpServletRequest:getRequestURI()
00918|92|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00918.java#L92"",""Github"")"|argument|incompatible argument for parameter uri of setPath.|M:HttpServletRequest:getRequestURI()
00919|81|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00919.java#L81"",""Github"")"|argument|incompatible argument for parameter uri of setPath.|M:HttpServletRequest:getRequestURI()
00920|81|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00920.java#L81"",""Github"")"|argument|incompatible argument for parameter uri of setPath.|M:HttpServletRequest:getRequestURI()
00921|86|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00921.java#L86"",""Github"")"|argument|incompatible argument for parameter uri of setPath.|M:HttpServletRequest:getRequestURI()
00942|40|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00942.java#L40"",""Github"")"|argument|incompatible argument for parameter uri of setPath.|M:HttpServletRequest:getRequestURI()
00942|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00942.java#L41"",""Github"")"|argument|incompatible argument for parameter domain of setDomain.|M:URL:getHost()
00943|40|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00943.java#L40"",""Github"")"|argument|incompatible argument for parameter uri of setPath.|M:HttpServletRequest:getRequestURI()
00943|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00943.java#L41"",""Github"")"|argument|incompatible argument for parameter domain of setDomain.|M:URL:getHost()
00944|40|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00944.java#L40"",""Github"")"|argument|incompatible argument for parameter uri of setPath.|M:HttpServletRequest:getRequestURI()
00944|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00944.java#L41"",""Github"")"|argument|incompatible argument for parameter domain of setDomain.|M:URL:getHost()
00945|40|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00945.java#L40"",""Github"")"|argument|incompatible argument for parameter uri of setPath.|M:HttpServletRequest:getRequestURI()
00945|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00945.java#L41"",""Github"")"|argument|incompatible argument for parameter domain of setDomain.|M:URL:getHost()
00946|40|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00946.java#L40"",""Github"")"|argument|incompatible argument for parameter uri of setPath.|M:HttpServletRequest:getRequestURI()
00946|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00946.java#L41"",""Github"")"|argument|incompatible argument for parameter domain of setDomain.|M:URL:getHost()
00947|40|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00947.java#L40"",""Github"")"|argument|incompatible argument for parameter uri of setPath.|M:HttpServletRequest:getRequestURI()
00947|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00947.java#L41"",""Github"")"|argument|incompatible argument for parameter domain of setDomain.|M:URL:getHost()
00948|40|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00948.java#L40"",""Github"")"|argument|incompatible argument for parameter uri of setPath.|M:HttpServletRequest:getRequestURI()
00948|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00948.java#L41"",""Github"")"|argument|incompatible argument for parameter domain of setDomain.|M:URL:getHost()
00949|40|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00949.java#L40"",""Github"")"|argument|incompatible argument for parameter uri of setPath.|M:HttpServletRequest:getRequestURI()
00949|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00949.java#L41"",""Github"")"|argument|incompatible argument for parameter domain of setDomain.|M:URL:getHost()
00950|40|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00950.java#L40"",""Github"")"|argument|incompatible argument for parameter uri of setPath.|M:HttpServletRequest:getRequestURI()
00950|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00950.java#L41"",""Github"")"|argument|incompatible argument for parameter domain of setDomain.|M:URL:getHost()
00951|40|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00951.java#L40"",""Github"")"|argument|incompatible argument for parameter uri of setPath.|M:HttpServletRequest:getRequestURI()
00951|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00951.java#L41"",""Github"")"|argument|incompatible argument for parameter domain of setDomain.|M:URL:getHost()
00952|40|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00952.java#L40"",""Github"")"|argument|incompatible argument for parameter uri of setPath.|M:HttpServletRequest:getRequestURI()
00952|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00952.java#L41"",""Github"")"|argument|incompatible argument for parameter domain of setDomain.|M:URL:getHost()
00953|40|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00953.java#L40"",""Github"")"|argument|incompatible argument for parameter uri of setPath.|M:HttpServletRequest:getRequestURI()
00953|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00953.java#L41"",""Github"")"|argument|incompatible argument for parameter domain of setDomain.|M:URL:getHost()
00954|40|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00954.java#L40"",""Github"")"|argument|incompatible argument for parameter uri of setPath.|M:HttpServletRequest:getRequestURI()
00954|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00954.java#L41"",""Github"")"|argument|incompatible argument for parameter domain of setDomain.|M:URL:getHost()
00955|40|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00955.java#L40"",""Github"")"|argument|incompatible argument for parameter uri of setPath.|M:HttpServletRequest:getRequestURI()
00955|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00955.java#L41"",""Github"")"|argument|incompatible argument for parameter domain of setDomain.|M:URL:getHost()
00956|40|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00956.java#L40"",""Github"")"|argument|incompatible argument for parameter uri of setPath.|M:HttpServletRequest:getRequestURI()
00956|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00956.java#L41"",""Github"")"|argument|incompatible argument for parameter domain of setDomain.|M:URL:getHost()
00957|40|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00957.java#L40"",""Github"")"|argument|incompatible argument for parameter uri of setPath.|M:HttpServletRequest:getRequestURI()
00957|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00957.java#L41"",""Github"")"|argument|incompatible argument for parameter domain of setDomain.|M:URL:getHost()
00958|40|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00958.java#L40"",""Github"")"|argument|incompatible argument for parameter uri of setPath.|M:HttpServletRequest:getRequestURI()
00958|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00958.java#L41"",""Github"")"|argument|incompatible argument for parameter domain of setDomain.|M:URL:getHost()
00959|40|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00959.java#L40"",""Github"")"|argument|incompatible argument for parameter uri of setPath.|M:HttpServletRequest:getRequestURI()
00959|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00959.java#L41"",""Github"")"|argument|incompatible argument for parameter domain of setDomain.|M:URL:getHost()
00960|40|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00960.java#L40"",""Github"")"|argument|incompatible argument for parameter uri of setPath.|M:HttpServletRequest:getRequestURI()
00960|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00960.java#L41"",""Github"")"|argument|incompatible argument for parameter domain of setDomain.|M:URL:getHost()
00960|99|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00960.java#L99"",""Github"")"|argument|incompatible argument for parameter domain of setDomain.|M:URL:getHost()
